resource_id,week_start,risk_score
nand,2023-06-05,0.00011573871710639486
nand,2023-06-12,0.00011592420013334797
nand,2023-06-19,8.696635885497774e-05
nand,2023-06-26,0.00018116701643068825
nand,2023-07-03,0.0006732467479075168
nand,2023-07-10,0.0006810295094038514
nand,2023-07-17,0.00012624859947315693
nand,2023-07-24,0.00014350106958977614
nand,2023-07-31,0.0014024146344411269
nand,2023-08-07,0.00012740942127933055
nand,2023-08-14,0.000160531993991084
nand,2023-08-21,0.00029520074348766924
nand,2023-08-28,0.00011193768002018286
nand,2023-09-04,0.00017749119574159725
nand,2023-09-11,0.00020510641886590413
nand,2023-09-18,0.00046931121789107636
nand,2023-09-25,0.00011608313177013161
nand,2023-10-02,0.00029546877988738634
nand,2023-10-09,0.0006499396903820244
nand,2023-10-16,0.00042505769675462427
nand,2023-10-23,0.0013059107418595332
nand,2023-10-30,0.0008884913283617937
nand,2023-11-06,0.981961378981426
nand,2023-11-13,0.9835668558286735
nand,2023-11-20,0.9909531543592933
nand,2023-11-27,0.007945454759354171
nand,2023-12-04,0.01088386747050213
nand,2023-12-11,0.002380104929198585
nand,2023-12-18,0.0005432295433512328
nand,2023-12-25,0.0005273262826290591
nand,2024-01-01,0.009809912634885915
nand,2024-01-08,0.010990618194940316
nand,2024-01-15,0.010481574222497765
nand,2024-01-22,0.016434093274100822
nand,2024-01-29,0.008822091030048176
nand,2024-02-05,0.012462920561872953
nand,2024-02-12,0.020323937886460045
nand,2024-02-19,0.01897083209443951
nand,2024-02-26,0.03141366967442163
nand,2024-03-04,0.03204484805624822
nand,2024-03-11,0.014493313877464302
nand,2024-03-18,0.9985554157165892
nand,2024-03-25,0.999105718179146
nand,2024-04-01,0.9715543862890742
nand,2024-04-08,0.11372441723205466
nand,2024-04-15,0.017492240664105593
nand,2024-04-22,0.010309250085845665
nand,2024-04-29,0.016136152358708907
nand,2024-05-06,0.009442991723046822
nand,2024-05-13,0.004755198387980298
nand,2024-05-20,0.00177623908873382
nand,2024-05-27,0.001909620990222044
nand,2024-06-03,0.0022429371868344654
nand,2024-06-10,0.003994903816022343
nand,2024-06-17,0.0069241918198110885
nand,2024-06-24,0.006025042886582183
nand,2024-07-01,0.008723830550533463
nand,2024-07-08,0.006540872256289611
nand,2024-07-15,0.0111552297545715
nand,2024-07-22,0.011494814615281165
nand,2024-07-29,0.05578832605791689
nand,2024-08-05,0.9873164729542542
nand,2024-08-12,0.9984470538076758
nand,2024-08-19,0.9961447550086563
nand,2024-08-26,0.9993615753134337
nand,2024-09-02,0.9980196515530602
nand,2024-09-09,0.997686059573995
nand,2024-09-16,0.9979082591771768
nand,2024-09-23,0.9964889247022373
nand,2024-09-30,0.9998219512121745
nand,2024-10-07,0.9997817671965019
nand,2024-10-14,0.9981299282655676
nand,2024-10-21,0.9675835750272845
nand,2024-10-28,0.9924322700874603
nand,2024-11-04,0.9747844997058625
nand,2024-11-11,0.9972331777747492
nand,2024-11-18,0.9964596288959598
nand,2024-11-25,0.9995938357366125
nand,2024-12-02,0.9993699506028527
nand,2024-12-09,0.9995529191504628
nand,2024-12-16,0.9986536845020285
nand,2024-12-23,0.9836912496059456
nand,2024-12-30,0.9816131181013598
nand,2025-01-06,0.9973530876285938
nand,2025-01-13,0.9956035811350564
nand,2025-01-20,0.9987456523483401
nand,2025-01-27,0.990706919192319
nand,2025-02-03,0.9987975204136557
nand,2025-02-10,0.9987138506638118
nand,2025-02-17,0.994692441183645
nand,2025-02-24,0.9969854654662236
nand,2025-03-03,0.9990910715687602
nand,2025-03-10,0.9983641389957935
nand,2025-03-17,0.9969938878357146
nand,2025-03-24,0.9957440060549693
nand,2025-03-31,0.991589242417922
nand,2025-04-07,0.9937972911061296
nand,2025-04-14,0.9877997565607282
nand,2025-04-21,0.9909657507590416
nand,2025-04-28,0.9765161614673228
nand,2025-05-05,0.9871522949945193
nand,2025-05-12,0.9927404263858219
nand,2025-05-19,0.9978918290883838
nand,2025-05-26,0.9953882061386695
nand,2025-06-02,0.9980845394474943
nand,2025-06-09,0.9950842459628009
nand,2025-06-16,0.9950445578897631
nand,2025-06-23,0.9643112301189437
nand,2025-06-30,0.9738728224554168
nand,2025-07-07,0.0014815762867270953
nand,2025-07-14,0.001479506993124242
nand,2025-07-21,0.001123648230027402
nand,2025-07-28,0.0019967529330298262
nand,2025-08-04,0.002129874481800526
nand,2025-08-11,0.0020466662640686167
nand,2025-08-18,0.0014880213141684811
nand,2025-08-25,0.0018066652015933393
nand,2025-09-01,0.002259941210557452
nand,2025-09-08,0.9813206419615518
nand,2025-09-15,0.9587238866147344
nand,2025-09-22,0.49863685960945847
nand,2025-09-29,0.21548488454415582
nand,2025-10-06,0.21548488454415582
nand,2025-10-13,0.40643621541572705
nand,2025-10-20,0.406614832458967
nand,2025-10-27,0.7787808829076646
nand,2025-11-03,0.8339175204172659
nand,2025-11-10,0.8339175204172659
nand,2025-11-17,0.0018300914280047916
nand,2025-11-24,0.002475706432711174
nand,2025-12-01,0.003014750565891088
nand,2025-12-08,0.0012349915970288306
nand,2025-12-15,0.0014325155721379706
nand,2025-12-22,0.9769448568403996
nand,2025-12-29,0.8951559300482931
