price_latest,price_trend_4w,price_zscore_8w,forecast_point_1m,forecast_interval_width_1m,forecast_disagreement_1m,forecast_unstable_flag,signal_severity_mean_4w,signal_count_4w,hhi_country,resource_id,week_start
235.4019775390625,0.9858768794134276,0.9955971800937496,,,,,1.0,1.0,0.5278,dram,2025-12-01
252.322021484375,3.23443218732431,1.9305455285616144,,,,,1.0,3.0,0.5278,dram,2025-12-08
241.80069885253906,9.491364604927899,0.8428869862336014,,,,,1.0,4.0,0.5278,dram,2025-12-15
280.8510055541992,22.850744968863147,4.529303758001031,,,,,1.0,4.0,0.5278,dram,2025-12-22
290.6812235514323,23.482914880439697,2.817802922134786,,,,,4.705263157894737,95.0,0.5278,dram,2025-12-29
290.6812235514323,23.482914880439697,2.817802922134786,,,,,4.78494623655914,93.0,0.5278,dram,2026-01-05
290.6812235514323,23.482914880439697,2.817802922134786,,,,,4.826086956521739,92.0,0.5278,dram,2026-01-12
290.6812235514323,23.482914880439697,2.817802922134786,,,,,4.78494623655914,93.0,0.5278,dram,2026-01-19
290.6812235514323,23.482914880439697,2.817802922134786,,,,,1.0,4.0,0.5278,dram,2026-01-26
290.6812235514323,23.482914880439697,2.817802922134786,,,,,1.3333333333333333,6.0,0.5278,dram,2026-02-02
290.6812235514323,23.482914880439697,2.817802922134786,,,,,1.3333333333333333,6.0,0.5278,dram,2026-02-09
290.6812235514323,23.482914880439697,2.817802922134786,,,,,1.4,5.0,0.5278,dram,2026-02-16
418.55916595458984,65.88293145888142,7.359548203522501,,,,,1.5,4.0,0.5278,dram,2026-02-23
391.9293518066406,62.08776635739037,2.0049473808096234,,,,,1.0,3.0,0.5278,dram,2026-03-02
408.34845581054685,45.396828829136204,1.6930819240507995,,,,,1.0,3.0,0.5278,dram,2026-03-09
446.29051513671874,53.53262576925728,1.7964787777013314,,,,,1.0,5.0,0.5278,dram,2026-03-16
378.77088623046876,-9.506010848759615,0.4827060709675604,,,,,1.0,5.0,0.5278,dram,2026-03-23
348.4324951171875,-11.098137072140602,-0.12402260868979387,,,,,1.0,6.0,0.5278,dram,2026-03-30
400.83400268554686,-1.8402060833276002,0.5439284611538648,,,,,1.0,7.0,0.5278,dram,2026-04-06
452.15000610351564,1.3129319956535213,1.4909190142029691,,,,,1.0,7.0,0.5278,dram,2026-04-13
472.74400634765624,24.8100166970088,2.0957774495107735,,,,,1.0,6.0,0.5278,dram,2026-04-20
521.3360046386719,49.62324465843293,2.792957603025228,,,,,1.5,8.0,0.5278,dram,2026-04-27
655.3360107421875,63.49311843593686,4.372698122478437,,,,,1.5714285714285714,7.0,0.5278,dram,2026-05-04
773.2420043945312,71.01448500644373,3.484174576254358,,,,,1.5714285714285714,7.0,0.5278,dram,2026-05-11
725.0739868164062,53.375606476369875,1.6423136875681323,,,,,1.4444444444444444,9.0,0.5278,dram,2026-05-18
929.7024993896484,78.33076770402761,2.644417442921011,,,,,1.0,6.0,0.5278,dram,2026-05-25
1007.835986328125,53.78919665756212,2.26427491898438,,,,,1.0,9.0,0.5278,dram,2026-06-01
950.906005859375,22.976506766980332,1.3360224962824188,,,,,1.0,11.0,0.5278,dram,2026-06-08
1071.4824829101562,47.77560668184102,1.69953527846914,,,,,1.0,9.0,0.5278,dram,2026-06-15
1131.510009765625,21.706676115043642,1.6939925388121349,,,,,1.0,9.0,0.5278,dram,2026-06-22
1076.852523803711,6.847992968284022,1.0712055904957543,,,,,4.052631578947368,19.0,0.5278,dram,2026-06-29
968.5739990234375,1.8580167813847304,0.07513572983766237,826.3280248004857,178.8974336612763,35.34,1.0,4.866666666666666,15.0,0.5278,dram,2026-07-06
905.310009765625,-15.50865047212021,-0.660603464247724,826.3280248004857,178.8974336612763,35.34,1.0,4.866666666666666,15.0,0.5278,dram,2026-07-13
941.3840087890625,-16.802856301372383,-0.8475545213477125,826.3280248004857,178.8974336612763,35.34,1.0,5.142857142857143,14.0,0.5278,dram,2026-07-20
831.4840087890625,-22.785712025630566,-2.3681701762780216,826.3280248004857,178.8974336612763,35.34,1.0,,0.0,0.5278,dram,2026-07-27
874.8799926757813,-9.67339681244004,-1.1686259622259139,826.3280248004857,178.8974336612763,35.34,1.0,,0.0,0.5278,dram,2026-08-03
14.514748334884644,,,,,,,1.0,2.0,0.82,gpu,2023-01-02
16.153708076477052,,,,,,,1.0,2.0,0.82,gpu,2023-01-09
17.382129192352295,,,,,,,1.0,4.0,0.82,gpu,2023-01-16
19.546168518066406,,,,,,,1.0,6.0,0.82,gpu,2023-01-23
20.44477233886719,40.85516239871942,,,,,,1.0,8.0,0.82,gpu,2023-01-30
21.76543769836426,34.73957555329961,,,,,,1.0,8.0,0.82,gpu,2023-02-06
22.133419799804688,27.334341810914875,,,,,,1.0,8.0,0.82,gpu,2023-02-13
22.040775299072266,12.762638256700342,,,,,,1.0,7.0,0.82,gpu,2023-02-20
23.2720890045166,13.829044504811883,1.4763795321817113,,,,,1.0,3.0,0.82,gpu,2023-02-27
23.4359130859375,7.674899125501078,1.3243458963037822,,,,,1.5,4.0,0.82,gpu,2023-03-06
24.454423904418945,10.486423361629548,1.6802301137116715,,,,,1.6666666666666667,3.0,0.82,gpu,2023-03-13
26.45312385559082,20.01902608527695,2.872132240284291,,,,,2.0,2.0,0.82,gpu,2023-03-20
26.96167984008789,15.854145430843003,2.2859531957960737,,,,,2.0,2.0,0.82,gpu,2023-03-27
27.27803134918213,16.39414794361076,1.855094450183268,,,,,1.0,1.0,0.82,gpu,2023-04-03
26.837733459472656,9.745923945577161,1.1691738284904667,,,,,1.0,2.0,0.82,gpu,2023-04-10
27.30856819152832,3.2338121599831515,1.1654335713298447,,,,,1.0,4.0,0.82,gpu,2023-04-17
26.987427139282225,0.09549590139430464,0.762126207893711,,,,,1.0,8.0,0.82,gpu,2023-04-24
28.174990463256837,3.2882105845281284,1.443859075721121,,,,,1.0,9.0,0.82,gpu,2023-05-01
28.646224975585938,6.7386149387177685,1.8321298024677832,,,,,1.0,7.0,0.82,gpu,2023-05-08
30.195244979858398,10.57059003637395,4.203841791898061,,,,,1.0,5.0,0.82,gpu,2023-05-15
33.79625930786133,25.229645395386125,5.533822670342617,,,,,1.0,3.0,0.82,gpu,2023-05-22
39.180108070373535,39.05988050455078,4.778391003539785,,,,,1.0,3.0,0.82,gpu,2023-05-29
38.43950576782227,34.186985547250174,2.0582695781367417,,,,,1.0,4.0,0.82,gpu,2023-06-05
41.68798828125,38.061434206140035,2.1827677405888912,,,,,1.0,4.0,0.82,gpu,2023-06-12
42.9381046295166,27.0498732962698,1.7851204985802203,,,,,1.0,2.0,0.82,gpu,2023-06-19
41.269404602050784,5.332544075489909,1.058715537364111,,,,,1.0,2.0,0.82,gpu,2023-06-26
42.25168800354004,9.917354970023972,1.0246127572031714,,,,,1.0,2.0,0.82,gpu,2023-07-03
43.90107421875,5.308689693945667,1.226452920943364,,,,,1.0,2.0,0.82,gpu,2023-07-10
46.08242492675781,7.322913585430446,1.8641337834787324,,,,,1.0,2.0,0.82,gpu,2023-07-17
45.589785766601565,10.46872666618528,1.571455314765138,,,,,1.0,5.0,0.82,gpu,2023-07-24
45.251844787597655,7.100679110870667,1.074562867220757,,,,,1.0,5.0,0.82,gpu,2023-07-31
43.091654205322264,-1.8437362361443776,-0.30415572393841617,,,,,1.0,5.0,0.82,gpu,2023-08-07
43.47969436645508,-5.64798958483509,-0.1978485182523339,,,,,1.0,5.0,0.82,gpu,2023-08-14
46.49582366943359,1.9873703892150596,1.6681247562622719,,,,,1.0,2.0,0.82,gpu,2023-08-21
48.455003356933595,7.078514885682274,2.726891940644388,,,,,1.0,1.0,0.82,gpu,2023-08-28
46.767255783081055,8.529729585792545,0.8841613218846107,,,,,1.0,1.0,0.82,gpu,2023-09-04
44.91899871826172,3.31029086744703,-0.4475995332361254,,,,,1.0,2.0,0.82,gpu,2023-09-11
42.39131469726563,-8.827693862032326,-1.8948912167071996,,,,,1.0,1.0,0.82,gpu,2023-09-18
42.55840377807617,-12.169227469496525,-1.3150287073155171,,,,,1.0,1.0,0.82,gpu,2023-09-25
44.47503128051758,-4.901344892237047,-0.1397189095598388,,,,,1.0,1.0,0.82,gpu,2023-10-02
45.97083969116211,2.3416394018435094,0.5090753514374804,,,,,1.0,2.0,0.82,gpu,2023-10-09
43.06306381225586,1.584638551051043,-1.1171446969837568,,,,,1.0,4.0,0.82,gpu,2023-10-16
41.77067413330078,-1.8509379460824316,-1.5140083949521717,,,,,1.2222222222222223,9.0,0.82,gpu,2023-10-23
42.47616119384766,-4.494364656120053,-0.8900714003562841,,,,,1.1818181818181819,11.0,0.82,gpu,2023-10-30
46.626014709472656,1.4251969785892271,2.2871158019059887,,,,,1.2,10.0,0.82,gpu,2023-11-06
49.096807861328124,14.011413761403201,3.2060322906830745,,,,,1.25,8.0,0.82,gpu,2023-11-13
49.11961650848389,17.593545059222105,1.941667843369478,,,,,1.0,4.0,0.82,gpu,2023-11-20
47.45906448364258,11.73105843311626,0.7973195993369215,,,,,1.0,2.0,0.82,gpu,2023-11-27
46.25318450927735,-0.7996184158530761,0.20273167305559361,,,,,1.0,2.0,0.82,gpu,2023-12-04
47.83737030029297,-2.565212721349186,0.7666745570622039,,,,,1.0,2.0,0.82,gpu,2023-12-11
49.035238647460936,-0.1717803741573931,1.0344532963081932,,,,,1.0,1.0,0.82,gpu,2023-12-18
49.347289085388184,3.978638479897567,1.0134972828309434,,,,,1.0,1.0,0.82,gpu,2023-12-25
48.122464179992676,4.04140750641806,0.02235282810745309,,,,,3.442857142857143,350.0,0.82,gpu,2024-01-01
53.75944366455078,12.379596384756852,5.446989127643619,,,,,3.442857142857143,350.0,0.82,gpu,2024-01-08
57.15665531158447,16.562408765892833,3.9811604107505545,,,,,3.428977272727273,352.0,0.82,gpu,2024-01-15
60.59968566894531,22.80246147683316,3.1088074565922326,,,,,3.428977272727273,352.0,0.82,gpu,2024-01-22
63.07847900390625,31.079071030056827,2.418179122289619,,,,,1.0,6.0,0.82,gpu,2024-01-29
69.76160125732422,29.766226177160625,2.8671998282253375,,,,,1.0,7.0,0.82,gpu,2024-02-05
72.58039093017578,26.98502131468361,2.2368260984103827,,,,,1.0,6.0,0.82,gpu,2024-02-12
73.4392147064209,21.18745154491004,1.6882643886075595,,,,,1.0,7.0,0.82,gpu,2024-02-19
79.22857055664062,25.60317212425849,1.9709202478680339,,,,,1.0,3.0,0.82,gpu,2024-02-26
87.86674652099609,25.952880864773764,2.6054756001676753,,,,,1.0,3.0,0.82,gpu,2024-03-04
88.7176727294922,22.23366613558322,1.9208710259120512,,,,,1.0,3.0,0.82,gpu,2024-03-11
90.63296051025391,23.412213587204576,1.6711064191855072,,,,,1.0,2.0,0.82,gpu,2024-03-18
91.88324546813965,15.972363028375213,1.452481378201244,,,,,1.0,2.0,0.82,gpu,2024-03-25
88.38545379638671,0.5903339954287157,0.7839286674189797,,,,,1.0,1.0,0.82,gpu,2024-04-01
87.51415405273437,-1.3565715147053736,0.46832462985110246,,,,,1.0,1.0,0.82,gpu,2024-04-08
83.51986999511719,-7.848238074857949,-0.4132813209435972,,,,,1.0,1.0,0.82,gpu,2024-04-15
82.2546615600586,-10.479150860446861,-1.308937262955466,,,,,1.0,4.0,0.82,gpu,2024-04-22
86.2120132446289,-2.4590477939557265,-0.45316216000149706,,,,,1.0,6.0,0.82,gpu,2024-04-29
90.19012451171875,3.0577573284567006,0.9072124665260284,,,,,1.0,5.0,0.82,gpu,2024-05-06
92.48455505371093,10.733595561293185,1.5336001781084838,,,,,1.0,6.0,0.82,gpu,2024-05-13
98.90564422607422,20.243208530932733,3.198559650997314,,,,,1.0,5.0,0.82,gpu,2024-05-20
112.02090263366699,29.936534849040886,4.705699611412134,,,,,1.0,4.0,0.82,gpu,2024-05-27
